suite,id,index,head,width,wlimit,status,max,mean,p99,count,max_over_w,memo_size,tainted
knowledge,lfe_01_ackermann,0,defun,40,40,ok,3,1.2480,3,375,0.0750,433,58
knowledge,lfe_02_fizz,0,defun,40,40,ok,2,1.1127,2,204,0.0500,219,15
knowledge,lfe_03_buzz1,0,defun,40,40,ok,3,1.1255,3,239,0.0750,255,16
knowledge,lfe_04_tail_buzz,0,defun,40,40,ok,2,1.1134,2,291,0.0500,358,67
knowledge,lfe_05_plusplus,0,defmacro,40,40,ok,3,1.2101,3,257,0.0750,283,26
knowledge,lfe_06_cond,0,defmacro,40,40,ok,2,1.1364,2,352,0.0500,409,57
knowledge,lfe_07_bq_expand,0,eval-when-compile,40,40,ok,3,1.3109,3,521,0.0750,657,136
knowledge,lfe_08_ets_new,0,defun,40,40,ok,2,1.0254,2,236,0.0500,424,188
knowledge,lfe_09_by_place_ms,0,defun,40,40,ok,2,1.0651,2,169,0.0500,212,43
knowledge,lfe_10_mnesia_new,0,defun,40,40,ok,1,1.0000,1,45,0.0250,126,81
knowledge,lfe_11_guess_server,0,defun,40,40,ok,3,1.1016,2,246,0.0750,310,64
knowledge,lfe_12_ping_pong,0,progn,40,40,ok,2,1.0084,1,119,0.0500,258,139
knowledge,lfe_13_get_page,0,defun,40,40,ok,3,1.1708,2,445,0.0750,548,103
knowledge,lfe_14_fish_closure,0,defun,40,40,ok,2,1.0198,2,252,0.0500,342,90
knowledge,lfe_15_fish_process,0,defun,40,40,ok,2,1.0163,2,246,0.0500,333,87
knowledge,lfe_16_account,0,defun,40,40,ok,2,1.0095,1,317,0.0500,450,133
knowledge,lfe_17_eval_expr,0,defun,40,40,ok,3,1.2116,3,501,0.0750,593,92
knowledge,lfe_18_parse_bitspecs,0,defun,40,40,ok,2,1.0625,2,320,0.0500,445,125
knowledge,lfe_19_eval_lambda,0,defun,40,40,ok,3,1.1734,2,421,0.0750,499,78
knowledge,lfe_20_eval_receive,0,defun,40,40,ok,2,1.0365,2,137,0.0500,314,177
knowledge,lfe_01_ackermann,0,defun,80,80,ok,5,1.2663,5,492,0.0625,513,21
knowledge,lfe_02_fizz,0,defun,80,80,ok,3,1.0857,2,280,0.0375,280,0
knowledge,lfe_03_buzz1,0,defun,80,80,ok,3,1.1111,3,279,0.0375,279,0
knowledge,lfe_04_tail_buzz,0,defun,80,80,ok,4,1.1567,4,402,0.0500,421,19
knowledge,lfe_05_plusplus,0,defmacro,80,80,ok,5,1.2138,4,318,0.0625,318,0
knowledge,lfe_06_cond,0,defmacro,80,80,ok,4,1.1820,4,478,0.0500,499,21
knowledge,lfe_07_bq_expand,0,eval-when-compile,80,80,ok,4,1.2229,4,803,0.0500,949,146
knowledge,lfe_08_ets_new,0,defun,80,80,ok,4,1.1651,4,545,0.0500,641,96
knowledge,lfe_09_by_place_ms,0,defun,80,80,ok,2,1.0947,2,264,0.0250,288,24
knowledge,lfe_10_mnesia_new,0,defun,80,80,ok,2,1.1042,2,259,0.0250,323,64
knowledge,lfe_11_guess_server,0,defun,80,80,ok,3,1.0654,2,382,0.0375,447,65
knowledge,lfe_12_ping_pong,0,progn,80,80,ok,4,1.2819,4,447,0.0500,541,94
knowledge,lfe_13_get_page,0,defun,80,80,ok,4,1.2251,4,662,0.0500,744,82
knowledge,lfe_14_fish_closure,0,defun,80,80,ok,3,1.1752,3,428,0.0375,504,76
knowledge,lfe_15_fish_process,0,defun,80,80,ok,3,1.1615,3,421,0.0375,457,36
knowledge,lfe_16_account,0,defun,80,80,ok,3,1.1640,3,561,0.0375,690,129
knowledge,lfe_17_eval_expr,0,defun,80,80,ok,4,1.1834,3,687,0.0500,744,57
knowledge,lfe_18_parse_bitspecs,0,defun,80,80,ok,3,1.1985,3,549,0.0375,621,72
knowledge,lfe_19_eval_lambda,0,defun,80,80,ok,4,1.2220,4,590,0.0500,616,26
knowledge,lfe_20_eval_receive,0,defun,80,80,ok,3,1.0925,2,465,0.0375,603,138
knowledge,lfe_01_ackermann,0,defun,100,100,ok,5,1.2549,5,514,0.0500,543,29
knowledge,lfe_02_fizz,0,defun,100,100,ok,3,1.0857,2,280,0.0300,280,0
knowledge,lfe_03_buzz1,0,defun,100,100,ok,3,1.1111,3,279,0.0300,279,0
knowledge,lfe_04_tail_buzz,0,defun,100,100,ok,4,1.1479,4,426,0.0400,458,32
knowledge,lfe_05_plusplus,0,defmacro,100,100,ok,5,1.2138,4,318,0.0500,318,0
knowledge,lfe_06_cond,0,defmacro,100,100,ok,4,1.1751,4,497,0.0400,521,24
knowledge,lfe_07_bq_expand,0,eval-when-compile,100,100,ok,5,1.1922,4,947,0.0500,1071,124
knowledge,lfe_08_ets_new,0,defun,100,100,ok,5,1.1470,4,619,0.0500,699,80
knowledge,lfe_09_by_place_ms,0,defun,100,100,ok,3,1.0887,2,293,0.0300,293,0
knowledge,lfe_10_mnesia_new,0,defun,100,100,ok,3,1.1207,3,348,0.0300,375,27
knowledge,lfe_11_guess_server,0,defun,100,100,ok,3,1.0600,2,450,0.0300,487,37
knowledge,lfe_12_ping_pong,0,progn,100,100,ok,5,1.2693,5,505,0.0500,588,83
knowledge,lfe_13_get_page,0,defun,100,100,ok,4,1.2000,3,745,0.0400,810,65
knowledge,lfe_14_fish_closure,0,defun,100,100,ok,3,1.1592,3,471,0.0300,556,85
knowledge,lfe_15_fish_process,0,defun,100,100,ok,3,1.1495,3,455,0.0300,501,46
knowledge,lfe_16_account,0,defun,100,100,ok,3,1.1435,3,662,0.0300,792,130
knowledge,lfe_17_eval_expr,0,defun,100,100,ok,4,1.1719,3,733,0.0400,793,60
knowledge,lfe_18_parse_bitspecs,0,defun,100,100,ok,3,1.1802,3,605,0.0300,691,86
knowledge,lfe_19_eval_lambda,0,defun,100,100,ok,4,1.2137,4,613,0.0400,641,28
knowledge,lfe_20_eval_receive,0,defun,100,100,ok,3,1.0792,2,543,0.0300,658,115
stress,proper_list_24,0,-,40,40,ok,1,1.0000,1,95,0.0250,118,23
stress,proper_list_48,0,-,40,40,ok,1,1.0000,1,167,0.0250,190,23
stress,dotted_list_16,0,-,40,40,ok,1,1.0000,1,76,0.0250,99,23
stress,dotted_list_32,0,-,40,40,ok,1,1.0000,1,124,0.0250,147,23
stress,generic_call_24,0,-,40,40,ok,1,1.0000,1,89,0.0250,103,14
stress,generic_call_48,0,-,40,40,ok,1,1.0000,1,161,0.0250,175,14
stress,deep_sexp_8,0,-,40,40,ok,1,1.0000,1,32,0.0250,128,96
stress,deep_sexp_12,0,-,40,40,ok,1,1.0000,1,29,0.0250,122,93
stress,shared_concat_10,0,-,40,40,ok,1,1.0000,1,4,0.0250,15,11
stress,shared_choice_8,0,-,40,40,ok,2,1.5319,2,94,0.0500,114,20
stress,quote_tower_12,0,-,40,40,ok,2,1.2062,2,97,0.0500,99,2
stress,quote_tower_18,0,-,40,40,ok,1,1.0000,1,78,0.0250,104,26
stress,let_bindings_16,0,-,40,40,ok,3,1.3234,3,804,0.0750,852,48
stress,letstar_bindings_24,0,-,40,40,ok,3,1.3505,3,1107,0.0750,1153,46
stress,fletrec_bindings_12,0,-,40,40,ok,3,1.2689,3,714,0.0750,757,43
stress,nested_case_8,0,-,40,40,ok,2,1.0168,2,416,0.0500,756,340
stress,nested_receive_6,0,-,40,40,ok,2,1.1938,2,609,0.0500,870,261
stress,nested_cond_12,0,-,40,40,ok,2,1.0998,2,631,0.0500,651,20
stress,block_arg_match_lambda,0,-,40,40,ok,2,1.0647,2,170,0.0500,214,44
stress,block_arg_lambda,0,-,40,40,ok,2,1.0098,1,102,0.0500,112,10
stress,block_arg_case,0,-,40,40,ok,2,1.1156,2,147,0.0500,184,37
stress,block_arg_receive,0,-,40,40,ok,2,1.1241,2,137,0.0500,166,29
stress,nofit_text_80,0,-,40,40,ok,0,0.0000,0,0,0.0000,1,1
stress,nofit_text_180,0,-,40,40,ok,0,0.0000,0,0,0.0000,1,1
stress,tiny_width_call_30,0,-,40,40,ok,1,1.0000,1,4,0.0250,16,12
stress,proper_list_24,0,-,80,80,ok,1,1.0000,1,111,0.0125,150,39
stress,proper_list_48,0,-,80,80,ok,1,1.0000,1,183,0.0125,222,39
stress,dotted_list_16,0,-,80,80,ok,2,1.0078,1,129,0.0250,129,0
stress,dotted_list_32,0,-,80,80,ok,1,1.0000,1,140,0.0125,179,39
stress,generic_call_24,0,-,80,80,ok,1,1.0000,1,103,0.0125,131,28
stress,generic_call_48,0,-,80,80,ok,1,1.0000,1,175,0.0125,203,28
stress,deep_sexp_8,0,-,80,80,ok,3,1.2039,2,358,0.0375,408,50
stress,deep_sexp_12,0,-,80,80,ok,2,1.1975,2,481,0.0250,570,89
stress,shared_concat_10,0,-,80,80,ok,1,1.0000,1,11,0.0125,22,11
stress,shared_choice_8,0,-,80,80,ok,2,1.6578,2,187,0.0250,204,17
stress,quote_tower_12,0,-,80,80,ok,3,1.3333,3,99,0.0375,99,0
stress,quote_tower_18,0,-,80,80,ok,3,1.4054,3,111,0.0375,111,0
stress,let_bindings_16,0,-,80,80,ok,3,1.2962,3,915,0.0375,942,27
stress,letstar_bindings_24,0,-,80,80,ok,3,1.3276,3,1218,0.0375,1244,26
stress,fletrec_bindings_12,0,-,80,80,ok,3,1.2254,3,852,0.0375,896,44
stress,nested_case_8,0,-,80,80,ok,4,1.2849,4,1095,0.0500,1534,439
stress,nested_receive_6,0,-,80,80,ok,4,1.1279,2,1040,0.0500,1455,415
stress,nested_cond_12,0,-,80,80,ok,2,1.0896,2,703,0.0250,727,24
stress,block_arg_match_lambda,0,-,80,80,ok,3,1.0491,2,265,0.0375,265,0
stress,block_arg_lambda,0,-,80,80,ok,2,1.0175,2,114,0.0250,114,0
stress,block_arg_case,0,-,80,80,ok,4,1.1202,3,208,0.0500,208,0
stress,block_arg_receive,0,-,80,80,ok,4,1.1330,3,188,0.0500,188,0
stress,nofit_text_80,0,-,80,80,ok,1,1.0000,1,1,0.0125,1,0
stress,nofit_text_180,0,-,80,80,ok,0,0.0000,0,0,0.0000,1,1
stress,tiny_width_call_30,0,-,80,80,ok,1,1.0000,1,102,0.0125,111,9
stress,proper_list_24,0,-,100,100,ok,1,1.0000,1,119,0.0100,166,47
stress,proper_list_48,0,-,100,100,ok,1,1.0000,1,191,0.0100,238,47
stress,dotted_list_16,0,-,100,100,ok,2,1.0078,1,129,0.0200,129,0
stress,dotted_list_32,0,-,100,100,ok,1,1.0000,1,148,0.0100,195,47
stress,generic_call_24,0,-,100,100,ok,1,1.0000,1,108,0.0100,141,33
stress,generic_call_48,0,-,100,100,ok,1,1.0000,1,180,0.0100,213,33
stress,deep_sexp_8,0,-,100,100,ok,3,1.1958,2,383,0.0300,426,43
stress,deep_sexp_12,0,-,100,100,ok,3,1.2088,2,522,0.0300,596,74
stress,shared_concat_10,0,-,100,100,ok,1,1.0000,1,16,0.0100,27,11
stress,shared_choice_8,0,-,100,100,ok,2,1.7313,2,227,0.0200,241,14
stress,quote_tower_12,0,-,100,100,ok,3,1.3333,3,99,0.0300,99,0
stress,quote_tower_18,0,-,100,100,ok,3,1.4054,3,111,0.0300,111,0
stress,let_bindings_16,0,-,100,100,ok,3,1.2859,3,948,0.0300,984,36
stress,letstar_bindings_24,0,-,100,100,ok,3,1.3189,3,1251,0.0300,1287,36
stress,fletrec_bindings_12,0,-,100,100,ok,3,1.2094,3,917,0.0300,963,46
stress,nested_case_8,0,-,100,100,ok,6,1.2745,5,1355,0.0600,1833,478
stress,nested_receive_6,0,-,100,100,ok,4,1.1144,3,1267,0.0400,1688,421
stress,nested_cond_12,0,-,100,100,ok,2,1.0853,2,739,0.0200,765,26
stress,block_arg_match_lambda,0,-,100,100,ok,3,1.0491,2,265,0.0300,265,0
stress,block_arg_lambda,0,-,100,100,ok,2,1.0175,2,114,0.0200,114,0
stress,block_arg_case,0,-,100,100,ok,4,1.1202,3,208,0.0400,208,0
stress,block_arg_receive,0,-,100,100,ok,4,1.1330,3,188,0.0400,188,0
stress,nofit_text_80,0,-,100,100,ok,1,1.0000,1,1,0.0100,1,0
stress,nofit_text_180,0,-,100,100,ok,0,0.0000,0,0,0.0000,1,1
stress,tiny_width_call_30,0,-,100,100,ok,1,1.0000,1,103,0.0100,113,10
real,cl.lfe,1,defmodule,40,40,ok,1,1.0000,1,7,0.0250,24,17
real,cl.lfe,2,defun,40,40,ok,1,1.0000,1,184,0.0250,207,23
real,cl.lfe,3,defun,40,40,ok,1,1.0000,1,187,0.0250,210,23
real,cl.lfe,4,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,cl.lfe,5,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,6,defun,40,40,ok,2,1.0440,2,182,0.0500,264,82
real,cl.lfe,7,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,8,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,9,defun,40,40,ok,1,1.0000,1,72,0.0250,169,97
real,cl.lfe,10,defun,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,cl.lfe,11,defun,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,cl.lfe,12,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,13,defun,40,40,ok,2,1.1136,2,44,0.0500,61,17
real,cl.lfe,14,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,15,defun,40,40,ok,2,1.1136,2,44,0.0500,61,17
real,cl.lfe,16,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,17,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,18,defun,40,40,ok,3,1.1508,3,325,0.0750,387,62
real,cl.lfe,19,defun,40,40,ok,3,1.0863,3,278,0.0750,437,159
real,cl.lfe,20,defun,40,40,ok,2,1.0928,2,194,0.0500,307,113
real,cl.lfe,21,defun,40,40,ok,2,1.0204,2,147,0.0500,212,65
real,cl.lfe,22,defun,40,40,ok,3,1.2169,3,272,0.0750,316,44
real,cl.lfe,23,defun,40,40,ok,1,1.0000,1,171,0.0250,213,42
real,cl.lfe,24,defun,40,40,ok,1,1.0000,1,145,0.0250,224,79
real,cl.lfe,25,defun,40,40,ok,2,1.0283,2,283,0.0500,389,106
real,cl.lfe,26,defun,40,40,ok,2,1.0284,2,282,0.0500,390,108
real,cl.lfe,27,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,28,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,29,defun,40,40,ok,2,1.1628,2,86,0.0500,98,12
real,cl.lfe,30,defun,40,40,ok,2,1.1480,2,196,0.0500,239,43
real,cl.lfe,31,defun,40,40,ok,2,1.1457,2,151,0.0500,211,60
real,cl.lfe,32,defun,40,40,ok,2,1.0164,2,365,0.0500,479,114
real,cl.lfe,33,defun,40,40,ok,2,1.0071,1,281,0.0500,401,120
real,cl.lfe,34,defun,40,40,ok,2,1.0071,1,280,0.0500,384,104
real,cl.lfe,35,defun,40,40,ok,1,1.0000,1,187,0.0250,290,103
real,cl.lfe,36,defun,40,40,ok,2,1.0063,1,318,0.0500,483,165
real,cl.lfe,37,defun,40,40,ok,2,1.0063,1,320,0.0500,484,164
real,cl.lfe,38,defun,40,40,ok,2,1.0063,1,320,0.0500,482,162
real,cl.lfe,39,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,40,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,41,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,42,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,43,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,44,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,45,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,46,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,47,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,48,defun,40,40,ok,3,1.0839,2,143,0.0750,143,0
real,cl.lfe,49,defun,40,40,ok,2,1.0189,2,53,0.0500,53,0
real,cl.lfe,50,defun,40,40,ok,3,1.0839,2,143,0.0750,143,0
real,cl.lfe,51,defun,40,40,ok,2,1.0189,2,53,0.0500,53,0
real,cl.lfe,52,defun,40,40,ok,2,1.0303,2,264,0.0500,365,101
real,cl.lfe,53,defun,40,40,ok,2,1.1429,2,105,0.0500,124,19
real,cl.lfe,54,defun,40,40,ok,2,1.0189,2,53,0.0500,53,0
real,cl.lfe,55,defun,40,40,ok,1,1.0000,1,40,0.0250,51,11
real,cl.lfe,56,defun,40,40,ok,3,1.0458,2,371,0.0750,493,122
real,cl.lfe,57,defun,40,40,ok,2,1.1136,2,44,0.0500,61,17
real,cl.lfe,58,defun,40,40,ok,2,1.1136,2,44,0.0500,61,17
real,cl.lfe,59,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,60,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,61,defun,40,40,ok,2,1.0282,2,248,0.0500,335,87
real,cl.lfe,62,defun,40,40,ok,2,1.0272,2,257,0.0500,359,102
real,cl.lfe,63,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,64,defun,40,40,ok,2,1.0235,2,469,0.0500,585,116
real,cl.lfe,65,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,66,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,67,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,68,defun,40,40,ok,2,1.0232,2,345,0.0500,431,86
real,cl.lfe,69,defun,40,40,ok,2,1.1163,2,43,0.0500,60,17
real,cl.lfe,70,defun,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,cl.lfe,71,defun,40,40,ok,3,1.0313,2,416,0.0750,534,118
real,cl.lfe,72,defun,40,40,ok,3,1.0683,2,439,0.0750,468,29
real,cl.lfe,73,defun,40,40,ok,2,1.0068,1,296,0.0500,374,78
real,cl.lfe,74,defun,40,40,ok,2,1.0068,1,296,0.0500,372,76
real,cl.lfe,75,defun,40,40,ok,3,1.0633,2,442,0.0750,472,30
real,cl.lfe,76,defun,40,40,ok,2,1.0068,1,296,0.0500,374,78
real,cl.lfe,77,defun,40,40,ok,2,1.0068,1,295,0.0500,370,75
real,cl.lfe,78,defun,40,40,ok,2,1.0348,2,948,0.0500,1083,135
real,cl.lfe,79,defun,40,40,ok,2,1.0508,2,807,0.0500,996,189
real,cl.lfe,80,defun,40,40,ok,1,1.0000,1,29,0.0250,36,7
real,cl.lfe,81,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,cl.lfe,82,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,1,defmodule,40,40,ok,1,1.0000,1,7,0.0250,24,17
real,clj.lfe,2,defmacro,40,40,ok,2,1.1379,2,58,0.0500,71,13
real,clj.lfe,3,defmacro,40,40,ok,2,1.0075,1,401,0.0500,529,128
real,clj.lfe,4,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,5,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,6,eval-when-compile,40,40,ok,4,1.1321,3,863,0.1000,1090,227
real,clj.lfe,7,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,8,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,9,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,10,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,11,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,12,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,13,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,14,defmacro,40,40,ok,3,1.0761,3,893,0.0750,1066,173
real,clj.lfe,15,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,16,defmacro,40,40,ok,2,1.0629,2,652,0.0500,729,77
real,clj.lfe,17,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,18,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,19,defmacro,40,40,ok,3,1.1152,3,712,0.0750,799,87
real,clj.lfe,20,defmacro,40,40,ok,3,1.1222,2,630,0.0750,720,90
real,clj.lfe,21,defmacro,40,40,ok,3,1.1117,3,349,0.0750,401,52
real,clj.lfe,22,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,23,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,24,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,25,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,26,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,27,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,28,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,29,defmacro,40,40,ok,4,1.1332,4,413,0.1000,436,23
real,clj.lfe,30,defmacro,40,40,ok,4,1.1325,4,415,0.1000,440,25
real,clj.lfe,31,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,32,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,33,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,34,defmacro,40,40,ok,2,1.0256,2,1055,0.0500,1149,94
real,clj.lfe,35,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,36,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,37,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,38,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,39,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,40,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,41,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,42,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,43,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,44,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,45,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,46,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,47,defmacro,40,40,ok,1,1.0000,1,18,0.0250,33,15
real,clj.lfe,48,defmacro,40,40,ok,2,1.1389,2,36,0.0500,53,17
real,clj.lfe,49,defmacro,40,40,ok,1,1.0000,1,12,0.0250,27,15
real,clj.lfe,50,defmacro,40,40,ok,2,1.0867,2,1200,0.0500,1376,176
real,clj.lfe,51,defmacro,40,40,ok,3,1.0986,2,923,0.0750,1211,288
real,clj.lfe,52,defn,40,40,ok,1,1.0000,1,7,0.0250,24,17
